ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
32-22;32;Projekt;Wzrost konkurencyjności przedsiębiorstwa na rynku województwa zachodniopomorskiego poprzez zakup specjalistycznych urządzeń;RPZP.01.01.02-32-070/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;368,677.73;299,737.98;173,848.03;173,848.03;"""STEED"" Spółka Akcyjna";8521146696;70-820;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;spółka akcyjna - małe przedsiębiorstwo;01 Obszar miejski;;;2011/03/21;2011/03/22
32-23;32;Projekt;Wprowadzenie nowej usługi czyszczenia kanałów wentylacyjnych z wykorzystaniem ekologicznej technologii ozonowania powietrza w różnych obiektach budowlanych, w szczególności w szpitalach, uzdrowiskach;RPZP.01.01.02-32-081/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;337,706.98;270,809.00;162,485.40;162,485.40;"Biuro Usługowo-Handlowe ""Klimat"" Beata Kalinowska";6711014413;78-100;Kołobrzeg;Zachodniopomorskie;Powiat kołobrzeski;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;;;2011/05/18;2011/05/25
32-24;32;Projekt;Wzrost konkurencyjności przedsiębiorstwa ZBOiUD „AZBUD” w Nowogardzie poprzez inwestycję w innowacyjną maszynę do układania kostki brukowej ;RPZP.01.01.02-32-095/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;199,300.00;199,300.00;119,580.00;119,580.00;Zakład Budownictwa Ogólnego i Utrzymania Dróg „AZBUD” Zdzisław Ajs;8590003899;72-200;Nowogard;Zachodniopomorskie;Powiat goleniowski / Powiat kamieński;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.02-32-095/09-01;Tak;2011/01/31;2011/02/01
32-25;32;Projekt;Rozbudowa parku maszynowego i wyposażenia technicznego firmy Mazur - Specjalistyczne Przedsiębiorstwo Robót Inżynieryjnych kluczem do podniesienia jej konkurencyjności na rynku krajowym;RPZP.01.01.02-32-108/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;4,951,854.71;4,058,897.30;2,000,000.00;1,699,999.99;MAZUR – Specjalistyczne Przedsiębiorstwo Robót Inżynieryjnych;8560002346;71-310;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo;01 Obszar miejski;;;2011/02/25;2011/03/01
32-26;32;Projekt;Wzrost konkurencyjności firmy Dorbud Sp. z o.o. poprzez zakup wibromłota o wysokiej częstotliwości z ustawnymi parametrami mas mimośrodkowych i wielkości amplitudy wraz z wyposażeniem;RPZP.01.01.02-32-136/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;2,061,385.20;1,689,660.00;1,013,796.00;861,726.60;Przedsiębiorstwo Budowlane Dorbud Spółka z ograniczoną odpowiedzialnością ;9551856233;70-672;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;;;2011/02/25;2011/03/01
32-27;32;Projekt;Zakup innowacyjnego urządzenia budowlanego ;RPZP.01.01.02-32-136/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;466,194.21;382,126.40;229,275.84;229,275.84;NIWA SZCZECIN Sp. z o.o.;9552224883;70-656;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;;;2011/05/05;2011/05/06
32-28;32;Projekt;Wzrost konkurencyjności Przedsiębiorstwa Budowlanego Wilkocki w Szczecinie poprzez zakup innowacyjnych maszyn budowlanych ;RPZP.01.01.02-32-147/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;2,961,497.74;2,415,907.50;1,449,544.50;1,449,544.50;Wilkocki Przedsiębiorstwo Budowlane Henryk Wilkocki;8520004126;71-042;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;;;2011/03/04;2011/03/08
32-29;32;Projekt;Wprowadzenie i promocja nowego produktu i usługi w firmie FDO poprzez zakup wytwórni mieszanek drogowych w technologii na zimno przy użyciu bitumów spienionych.;RPZP.01.01.02-32-160/09-04;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;3,791,753.26;3,308,422.40;1,985,053.44;1,687,295.42;FDO Spółka z ograniczoną odpowiedzialnością;8512772715;72-004;Leśno Górne;Zachodniopomorskie;Powiat m. Szczecin / Powiat policki;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPZP.01.01.02-32-160/09-02;Nie;2011/01/26;2011/01/27
32-30;32;Projekt;Podniesienie konkurencyjności Przedsiębiorstwa Budowlano-Inżynieryjnego GRAND Kazimierz Ligus w Białogardzie w wyniku zakupu innowacyjnego sprzętu budowlanego wraz z dodatkowym osprzętem.;RPZP.01.01.02-32-190/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;2,028,930.15;1,663,057.50;997,834.50;997,834.50;Przedsiębiorstwo Budowlano-Inżynieryjne GRAND Kazimierz Ligus;6721006177;78-200;Białogard;Zachodniopomorskie;Powiat białogardzki;08 Inne inwestycje w przedsiębiorstwa;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.02-32-190/09-03;Nie;2011/03/07;2011/03/08
32-31;32;Projekt;Wzrost konkurencyjności Status Sp. z o.o. poprzez zakup nowoczesnych maszyn i urządzeń wykorzystywanych w procesie świadczonych usług.;RPZP.01.01.02-32-218/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.02;996,374.00;631,700.00;379,020.00;322,167.00;STATUS Spółka z ograniczoną odpowiedzialnością;8522448749;70-010;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;08 Inne inwestycje w przedsiębiorstwa;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;;;2011/05/19;2011/05/25
32-32;32;Projekt;Podwyższenie pozycji konkurencyjnej GuGuSystem sp. z o.o. poprzez wdrożenie innowacyjnych totemów mediowych;RPZP.01.01.03-32-052/10-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.01.00;RPZP.01.01.03;1,283,440.00;1,052,000.00;631,200.00;631,200.00;GuGuSystem sp. z o.o.;8522564220;71-696;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.01.03-32-052/10-01;Nie;2011/02/28;2011/03/01
32-33;32;Projekt;Projektowanie i wdrożenie Systemu Zarządzania Jakością ISO 9001:2008;RPZP.01.03.01-32-001/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;58,218.40;47,720.00;23,860.00;20,281.00;Art - Pol Artur Skoneczny Spółka Jawna;8541991319;73-110;Stargard Szczec.;Zachodniopomorskie;Powiat stargardzki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - małe przedsiębiorstwo;01 Obszar miejski;;;2011/03/04;2011/03/08
32-34;32;Projekt;Doradztwo w zakresie wdrożenia i dalszego doskonalenia nowej generacji produktów oraz opracowanie planów marketingowych w firmie HORSEPOWER TUNING;RPZP.01.03.01-32-001/11-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;83,640.00;68,000.00;34,000.00;34,000.00;HORSEPOWER TUNING PRZEMYSŁAW GRZELIŃSKI;8521137823;71-017;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/05/18;2011/05/24
32-35;32;Projekt;„Zwiększenie konkurencyjności firmy MPT STANRO - opracowanie i wdrożenie strategii rozwoju wewnętrznego i rynkowego”;RPZP.01.03.01-32-003/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;76,860.00;59,000.00;29,500.00;25,075.00;MPT STANRO M.SZCZECHOWICZ;8510304565;70-440;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo;01 Obszar miejski;RPZP.01.03.01-32-003/09-02;Tak;2011/01/04;2011/01/12
32-36;32;Projekt;Pozyskanie doradztwa w zakresie przygotowania dokumentacji technicznej dla inwestycji fundamentem rozwoju firmy SIS GROUP.;RPZP.01.03.01-32-004/08-04;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;213,500.00;175,000.00;40,000.00;34,000.00;HOSSO SIS GROUP Spółka z ograniczoną odpowiedzialnością.;8571883646;72-300;Gryfice;Zachodniopomorskie;Powiat choszczeński / Powiat gryficki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;;;2011/03/24;2011/03/25
32-37;32;Projekt;Wzrost konkurencyjności przedsiębiorstwa ALPLAST na krajowym rynku IT poprzez doradztwo w planowanie inwestycyjne ;RPZP.01.03.01-32-004/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;75,640.00;62,000.00;31,000.00;26,349.98;Towarzystwo Handlowe ALPLAST Spółka Jawna A. Bąk i Spółka;6710012263;78-100;Kołobrzeg;Zachodniopomorskie;Powiat kołobrzeski;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.03.01-32-004/09-01;Tak;2011/04/01;2011/04/04
32-38;32;Projekt;Zwiększenie konkurencyjności firmy poprzez wdrożenie systemu zarządzania środowiskowego;RPZP.01.03.01-32-005/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;41,253.00;34,300.00;17,150.00;14,577.50;FOSFAN Spółka Akcyjna;8510307457;71-820;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka akcyjna - średnie przedsiębiorstwo;01 Obszar miejski;;;2011/04/06;2011/04/07
32-39;32;Projekt;OPRACOWANIE, WDROŻENIE I CERTYFIKACJA SYSTEMU JAKOŚCI ISO 9001:2008;RPZP.01.03.01-32-010/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;54,290.00;44,500.00;22,250.00;18,912.50;PRINT GROUP SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;8522520116;71-063;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.03.01-32-010/09-02;Tak;2011/03/03;2011/03/03
32-40;32;Projekt;Strategia Rozwoju Hossa Finance;RPZP.01.03.01-32-011/11-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;36,900.00;30,000.00;15,000.00;15,000.00;Najda Consulting Andrzej Najda;9551896221;70-354;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/05/27;2011/05/27
32-41;32;Projekt;Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2008 droga do poprawy konkurencyjności firmy Longa Vita Sp. Z o.o.;RPZP.01.03.01-32-012/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;25,504.00;25,504.00;12,752.00;10,839.20;LONGA VITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;9552027148;70-111;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/04/27;2011/04/29
32-42;32;Projekt;Implementacja Systemu Zarządzania Jakością wg normy ISO 17025:2005 droga do poprawy konkurencyjności PRZEDSIĘBIORSTWA PRODUKCYJNO-USŁUGOWO-HANDLOWEGO „AR” ANDRZEJ ROSIAK;RPZP.01.03.01-32-013/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;33,627.20;27,960.00;13,980.00;11,883.00;PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE „AR” ANDRZEJ ROSIAK;8511008202;70-492;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;;;2011/04/21;2011/04/29
32-43;32;Projekt;Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2008 drogą do poprawy konkurencyjności firmy Komplex PPOŻ BHP s.c.;RPZP.01.03.01-32-015/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;22,564.00;19,000.00;9,500.00;8,075.00;Komplex PPOŻ BHP SPÓŁKA CYWILNA Irena Kleśta, Wiesław Kleśta;8513066563;70-255;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.03.01-32-015/09-01;Nie;2011/01/07;2011/01/12
32-44;32;Projekt;Doradztwo w zakresie projektowania, wdrażania oraz certyfikacji systemu zarządzania jakością według normy PN EN ISO 9001:2009 w celu poprawy konkurencyjności.;RPZP.01.03.01-32-017/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;16,728.00;16,728.00;8,364.00;7,109.40;Centrum Edukacji Informatycznej MAIUS COLLEGE Jadwiga Lizak;8511699117;70-035;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/04/20;2011/04/29
32-45;32;Projekt;"""Opracowanie dokumentacji technicznej inwestycji polegającej na rozbudowie i adaptacji Dworku Myśliwskiego kluczem do zwiększenia konkurencyjności na rynku usług imprez zorganizowanych""";RPZP.01.03.01-32-018/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;99,430.00;80,000.00;40,000.00;34,000.00;DWÓR MYŚLIWSKI Karwowska Irena;8581823893;74-500;Chojna;Zachodniopomorskie;Powiat gryfiński;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/02/25;2011/03/03
32-46;32;Projekt;Budowa pozycji konkurencyjnej na rynku lokalnym i regionalnym firmy „Między wierszami…” Spółka cywilna poprzez doradztwo w zakresie planowania inwestycyjnego.;RPZP.01.03.01-32-019/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;82,441.50;67,575.00;33,787.50;28,719.37;"""Między wierszami..."" Spółka cywilna";8513103904;71-430;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo;01 Obszar miejski;RPZP.01.03.01-32-019/09-03;Tak;2011/01/13;2011/01/13
32-47;32;Projekt;Biznes Plan dotyczący optymalnego wykorzystania nowego zaplecza w postaci zakupionej nieruchomości, drogą do wzrostu konkurencyjności firmy CZYŚCIOCH;RPZP.01.03.01-32-024/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;25,613.90;20,995.00;10,497.50;8,922.87;Czyścioch Jerzy Ładniak ;8521012406;70-030;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;;;2011/03/28;2011/03/28
32-48;32;Projekt;Opracowanie strategii rozwoju firmy VIS KOPERTY Małgorzata Rafał Karlińscy Sp. J..pozwalającej na wzrost konkurencyjności rynkowej ;RPZP.01.03.01-32-028/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;78,690.00;64,500.00;32,250.00;27,412.50;VIS KOPERTY MAŁGORZATA I RAFAŁ KARLIŃSCY SPÓŁKA JAWNA;8512897150;71-670;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/04/20;2011/04/29
32-49;32;Projekt;"System zarzadzania bezpieczeństwem żywienia ISO 22000 w Piekarni - Cukierni ""OLEŃKA"" Irena Kaliszczak narzędziem przewagi konkurencyjnej na rynku produkcji pieczywa";RPZP.01.03.01-32-034/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;25,620.00;21,000.00;10,500.00;8,925.00;"Piekarnia - Cukiernia ""OLEŃKA"" Irena Kaliszczak ";6730000412;78-400;Szczecinek;Zachodniopomorskie;Powiat szczecinecki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;;;2011/02/21;2011/02/22
32-50;32;Projekt;Analiza i rozwój procesów biznesowych w organizacji, wstępem do opracowania strategii rozwoju Przedsiębiorstwa Inżynierii Środowiska EKOWODROL Sp.z o.o.;RPZP.01.03.01-32-035/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;142,120.00;96,000.00;40,000.00;34,000.00;Przedsiębiorstwo Inżynierii Środowiska EKOWODROL Sp. z o.o.;6690500171;75-846;Koszalin;Zachodniopomorskie;Powiat m. Koszalin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;01 Obszar miejski;;;2011/03/11;2011/03/15
32-51;32;Projekt;Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2008 drogą do poprawy konkurencyjności firmy Marpo Sp.j.;RPZP.01.03.01-32-037/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;19,768.00;16,600.00;8,300.00;7,054.98;"Zakład Mechaniczny ""Marpo"" M.Przygodzki i wspólnicy Spółka jawna";8521004192;70-675;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - małe przedsiębiorstwo;01 Obszar miejski;;;2011/02/09;2011/02/10
32-52;32;Projekt;Studium wykonalności dla projektu dotyczącego założenia i funkcjonowania placówki przedszkolnej w Szczecinie lub okolicach Miasta Szczecina;RPZP.01.03.01-32-042/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;47,340.90;38,804.00;19,402.00;16,491.69;Optima Doradztwo Marketingowe Tomasz Krzysztof Nowacki;8521254285;70-674;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo;01 Obszar miejski;;;2011/03/18;2011/03/18
32-53;32;Projekt;Wdrożenie i certyfikacja Systemu Zarządzania Jakością ISO 9001:2000 w Ekomech sp.zo.o.;RPZP.01.03.01-32-071/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;38,600.00;32,000.00;16,000.00;13,600.00;"""EKOMECH"" spółka z ograniczoną odpowiedzialnością";7651514620;78-600;Kłębowiec;Zachodniopomorskie;Powiat wałecki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPZP.01.03.01-32-071/08-01;Tak;2011/03/02;2011/03/03
32-54;32;Projekt;Implementacja Systemu Zarządzania Jakością wg normy EN ISO 9001:2000 oraz Systemu Zakładowej Kontroli Produkcji drogą do poprawy konkurencyjności firmy ZPU ARBET Sp. z o.o.;RPZP.01.03.01-32-072/08-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;71,382.83;51,562.50;25,781.25;21,914.06;Zakład Produkcyjno-Usługowy ARBET Spółka z o.o.;8520500894;70-663;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;RPZP.01.03.01-32-072/08-01;Tak;2011/03/02;2011/03/03
32-55;32;Projekt;Udział w targach FIT-EXPO fitness & sport park organizowanych w Poznaniu w terminie 13 - 15.05.2011 r.;RPZP.01.03.02-32-001/11-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;57,564.00;57,564.00;20,000.00;20,000.00;PROFI FITNESS SCHOOL IZABELA GMITROWICZ;8521918880;70-231;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo;00 Nie dotyczy;;;2011/05/25;2011/05/26
32-56;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-004/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;9,120.00;9,120.00;4,560.00;3,876.00;INTERGAS SP. Z O.O. ;8520009448;70-850;SZCZECIN;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2011/05/02;2011/05/04
32-57;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-005/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;7,980.00;7,980.00;3,990.00;3,391.50;"P.P.H. "" LARIX"" SPÓŁKA JAWNA K. DYMOWSKI, M. DYMOWSKI, J. MATUSIAK, R. GAMRAT ";8540008179;73-108;KOBYLANKA;Zachodniopomorskie;Powiat stargardzki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - małe przedsiębiorstwo;00 Nie dotyczy;;;2011/05/30;2011/05/30
32-58;32;Projekt;Udział w branżowej misji gospodarczej realizowanej w ramach targów International Home Show organizowanych w Toronto w dniach 8-11 października 2010 r.;RPZP.01.03.02-32-014/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;9,120.00;9,120.00;4,560.00;3,876.00;Przedsiębiorstwo Produkcyjno Handlowo Usługowe Bekazet Bąk Keller Sp.j;9550012183;70-786;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka jawna - małe przedsiębiorstwo;00 Nie dotyczy;;;2011/05/11;2011/05/13
