ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
33-234;33;Projekt;Wymiana elektrofiltru kot³a OP – 230 nr 3 na terenie EC Bydgoszcz II;POIS.04.03.00-00-026/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.04.00.00;POIS.04.03.00;;10,893,380.00;8,929,000.00;1,075,679.00;1,075,679.00;PGE Zespó³ Elektrociep³owni Bydgoszcz S.A.;5540310818;85-950;Bydgoszcz;;;48 Zintegrowany system zapobiegania i kontroli zanieczyszczeñ;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.04.03.00-00-026/09-02;Nie;2010/07/22;2010/07/23
33-235;33;Projekt;Budowa instalacji do recyklingu odpadów pou¿ytkowych – zu¿yte opony;POIS.04.06.00-00-012/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.04.00.00;POIS.04.06.00;;16,861,620.00;13,715,927.00;4,114,778.10;4,114,778.10;ATB Truck S.A.;5291001649;03-237;Warszawa;Mazowieckie;Powiat m. st. Warszawa;44 Gospodarka odpadami komunalnymi i przemys³owymi;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.04.06.00-00-012/09-03;Nie;2010/12/17;2011/01/05
33-236;33;Projekt;Ochrona ex situ ¿ubra Bison bonasus w Polsce;POIS.05.01.00-00-155/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.01.00;;7,910,853.40;7,382,024.40;6,274,720.74;6,274,720.74;Szko³a G³ówna Gospodarstwa Wiejskiego;5250007425;02-787;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);uczelnia wy¿sza;00 Nie dotyczy;POIS.05.01.00-00-155/09-01;Nie;2010/09/22;2010/09/28
33-237;33;Projekt;Programy ochrony: torfowisk alkalicznych (7230) oraz zwi¹zanych z nimi zagro¿onych gatunków - skalnicy torfowiskowej, lipiennika Loesela, miodokwiatu krzy¿owego i gwiazdnicy grubolistnej;POIS.05.03.00-00-047/08-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.03.00;;1,245,700.83;1,176,469.41;999,999.00;999,999.00;Klub Przyrodników;9271506791;66-200;Œwiebodzin;Lubuskie;Powiat œwiebodziñski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;;;2010/03/18;2010/08/26
33-238;33;Projekt;Opracowanie planów zadañ ochronnych dla obszarów Natura 2000 na obszarze Polski;POIS.05.03.00-00-186/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.03.00;;24,999,944.40;24,999,944.40;24,999,944.40;19,999,955.52;Generalna Dyrekcja Ochrony Œrodowiska;7010151052;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.05.03.00-00-186/09-04;Nie;2010/11/10;2011/01/20
33-239;33;Projekt;Edukacja grup zawodowych w zakresie OOŒ w celu minimalizacji wp³ywu inwestycji liniowych na przyrodê.;POIS.05.04.00-00-006/08-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;502,486.42;500,286.42;425,243.46;425,243.46;Stowarzyszenie Pracownia na rzecz Wszystkich Istot;5471517679;43-360;Bystra;Œl¹skie;Powiat bielski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-006/08-06;Nie;2010/11/24;2010/12/09
33-240;33;Projekt;Ekointerwencje - Zwiêkszanie zaanga¿owania spo³eczeñstwa w ochronê obszarów Natura 2000;POIS.05.04.00-00-067/08-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;718,498.04;716,255.88;608,817.50;608,817.50;Ogólnopolskie Towarzystwo Ochrony Ptaków;9570553373;80-401;Gdañsk;Pomorskie;Powiat m. Gdañsk;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-067/08-07;Nie;2010/03/30;2010/04/12
33-241;33;Projekt;"Kampania promuj¹ca sieæ NATURA 2000 pod has³em ""NATURA SIÊ O(D)P£ACA""";POIS.05.04.00-00-116/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;3,433,200.00;3,433,200.00;2,918,220.00;2,918,220.00;Towarzystwo na rzecz Ziemi;5491328295;32-600;Oœwiêcim;Ma³opolskie;Powiat oœwiêcimski;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-116/09-06;Nie;2010/12/21;2010/12/21
33-242;33;Projekt;"""SOS dla œwiata"" – kampania promuj¹ca proekologiczne zachowania wœród Polaków";POIS.05.04.00-00-125/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;4,051,658.60;4,051,658.60;3,443,909.81;3,443,909.81;WWF Polska Œwiatowy Fundusz Na Rzecz Przyrody;5213241055;02-520;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;POIS.05.04.00-00-125/09-05;Nie;2010/12/23;2010/12/24
33-243;33;Projekt;"""Tiry na tory!""";POIS.05.04.00-00-126/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;2,000,000.00;2,000,000.00;1,700,000.00;1,700,000.00;Fundacja Instytut Spraw Obywatelskich;7251872505;90-734;£ódŸ;£ódzkie;Powiat m. £ódŸ;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);fundacja;00 Nie dotyczy;;;2010/08/18;2011/05/24
33-244;33;Projekt;Ogólnopolska kampania edukacyjno-informacyjna maj¹ca na celu zapobieganie powstawaniu odpadów i w³aœciwe postêpowanie z odpadami;POIS.05.04.00-00-180/09-03;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;7,558,776.44;7,558,776.44;7,558,776.44;6,424,959.97;Ministerstwo Œrodowiska;5261647453;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.05.04.00-00-180/09-06;Nie;2010/11/05;2010/11/08
33-245;33;Projekt;Bli¿ej Natury - identyfikacja i merytoryczne przygotowanie  lokalnych animatorów przyrodniczych;POIS.05.04.00-00-264/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;836,836.54;836,836.54;711,311.05;711,311.05;Ogólnopolskie Towarzystwo Ochrony Ptaków;9570553373;80-401;Gdañsk;Pomorskie;Powiat m. Gdañsk;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);stowarzyszenie;00 Nie dotyczy;POIS.05.04.00-00-264/09-01;Nie;2010/08/17;2010/08/18
33-246;33;Projekt;Natura i gospodarka - podstawy dialogu;POIS.05.04.00-00-266/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.05.00.00;POIS.05.04.00;;2,000,000.00;2,000,000.00;2,000,000.00;1,700,000.00;Generalna Dyrekcja Ochrony Œrodowiska;7010151052;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;51 Promowanie bioró¿norodnoœci i ochrony przyrody (w tym NATURA 2000);organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.05.04.00-00-266/09-02;Nie;2010/08/17;2010/08/18
33-247;33;Projekt;Modernizacja linii kolejowej E20/CE 20 na odcinku Siedlce - Terespol, etap II - PRACE PRZYGOTOWAWCZE;POIS.07.01.00-00-006/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.07.00.00;POIS.07.01.00;;1,057,575.64;866,725.64;866,725.64;736,716.79;PKP Polskie Linie Kolejowe S.A.;1132316427;03-734;Warszawa;Mazowieckie;Powiat m. st. Warszawa;16 Kolej;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.07.01.00-00-006/09-02;Nie;2010/06/30;2010/07/02
33-248;33;Projekt;Modernizacja linii kolejowej E 75 Rail Baltica Warszawa - Bia³ystok - granica z Litw¹, etap I, odcinek Warszawa Rembertów - Zielonka - T³uszcz (Sadowne) - PRACE PRZYGOTOWAWCZE;POIS.07.01.00-00-007/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.07.00.00;POIS.07.01.00;;334,280.00;274,000.00;274,000.00;232,900.00;PKP Polskie Linie Kolejowe S.A.;1132316427;03-734;Warszawa;Mazowieckie;Powiat m. st. Warszawa;16 Kolej;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.07.01.00-00-007/09-02;Nie;2010/06/30;2010/07/02
33-249;33;Projekt;Doposa¿enie jednostek Policji w specjalistyczny sprzêt s³u¿¹cy poprawie bezpieczeñstwa w ruchu drogowym na obszarze ca³ego kraju;POIS.08.01.00-00-004/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.08.00.00;POIS.08.01.00;;70,586,400.00;70,586,400.00;70,586,400.00;59,998,440.00;Komendant G³ówny Policji;5213172762;02-624;Warszawa;Mazowieckie;Powiat m. st. Warszawa;22 Drogi krajowe;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.08.01.00-00-004/09-04;Nie;2010/03/31;2010/04/01
33-250;33;Projekt;"""Drogi zaufania"" - program ochrony ¿ycia i zdrowia ludzi na drogach krajowych";POIS.08.01.00-00-007/10-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.08.00.00;POIS.08.01.00;;23,724,059.60;23,654,519.60;23,654,519.60;20,106,341.66;Generalna Dyrekcja Dróg Krajowych i Autostrad;5262605735;00-848;Warszawa;Mazowieckie;Powiat m. st. Warszawa;22 Drogi krajowe;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.08.01.00-00-007/10-02;Nie;2010/09/24;2010/09/24
33-251;33;Projekt;Podziemny Magazyn Gazu Strachocina;POIS.10.01.00-00-001/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;493,978,450.00;165,981,607.00;53,207,559.50;53,207,559.50;Polskie Górnictwo Naftowe i Gazownictwo Spó³ka Akcyjna;5250008028;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-001/09-01;Nie;2010/12/06;2010/12/07
33-252;33;Projekt;Gazoci¹g Rembelszczyzna - Gustorzyn ;POIS.10.01.00-00-001/10-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;767,136,000.00;471,411,360.00;121,550,000.00;121,550,000.00;Operator Gazoci¹gów Przesy³owych GAZ-SYSTEM SPÓ£KA AKCYJNA;5272432041;02-337;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-001/10-01;Nie;2010/12/15;2010/12/20
33-253;33;Projekt;Podziemny Magazyn Gazu Wierzchowice;POIS.10.01.00-00-002/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;1,956,484,184.00;1,603,272,961.00;503,631,338.25;503,631,338.25;Polskie Górnictwo Naftowe i Gazownictwo Spó³ka Akcyjna;5250008028;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;36 Gaz ziemny (sieci TEN-E);spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-002/09-04;Nie;2010/09/03;2010/09/14
33-254;33;Projekt;Gazoci¹g Polkowice-¯ary;POIS.10.01.00-00-002/10-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;100,040,000.00;44,898,300.00;25,590,000.00;25,590,000.00;Operator Gazoci¹gów Przesy³owych GAZ-SYSTEM SPÓ£KA AKCYJNA;5272432041;02-337;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-002/10-01;Nie;2010/11/24;2010/11/26
33-255;33;Projekt;Kawernowy Podziemny Magazyn Gazu Kosakowo;POIS.10.01.00-00-003/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;667,109,988.00;369,558,400.00;93,525,732.25;93,525,732.25;Polskie Górnictwo Naftowe i Gazownictwo Spó³ka Akcyjna;5250008028;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;36 Gaz ziemny (sieci TEN-E);spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-003/09-01;Nie;2010/12/22;2010/12/29
33-256;33;Projekt;Kawernowy Podziemny Magazyn Gazu Mogilno;POIS.10.01.00-00-004/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;220,361,042.00;60,588,000.00;23,125,370.00;23,125,370.00;Polskie Górnictwo Naftowe i Gazownictwo Spó³ka Akcyjna;5250008028;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-004/09-01;Nie;2010/12/22;2010/12/29
33-257;33;Projekt;Gazoci¹g W³oc³awek - Gdynia;POIS.10.01.00-00-005/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;143,960,000.00;54,307,690.00;30,955,383.30;30,955,383.30;Operator Gazoci¹gów Przesy³owych GAZ-SYSTEM SPÓ£KA AKCYJNA;5272432041;02-337;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-005/09-06;Nie;2010/11/15;2010/11/19
33-258;33;Projekt;Gazoci¹g Gustorzyn - Odolanów;POIS.10.01.00-00-006/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;778,360,000.00;533,431,800.00;175,450,000.00;175,450,000.00;Operator Gazoci¹gów Przesy³owych GAZ-SYSTEM SPÓ£KA AKCYJNA;5272432041;02-337;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-006/09-01;Nie;2010/11/24;2010/11/26
33-259;33;Projekt;Gazoci¹g Szczecin - Gdañsk;POIS.10.01.00-00-008/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;1,133,624,000.00;530,015,680.00;226,880,000.00;226,880,000.00;Operator Gazoci¹gów Przesy³owych GAZ-SYSTEM SPÓ£KA AKCYJNA;5272432041;02-337;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2010/11/24;2010/11/26
33-260;33;Projekt;Gazoci¹g Jeleniów - Dziwiszów;POIS.10.01.00-00-009/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.10.00.00;POIS.10.01.00;;184,933,533.00;114,210,000.00;65,099,700.00;65,099,700.00;Operator Gazoci¹gów Przesy³owych GAZ-SYSTEM SPÓ£KA AKCYJNA;5272432041;02-337;Warszawa;Mazowieckie;Powiat m. st. Warszawa;35 Gaz ziemny;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.10.01.00-00-009/09-03;Nie;2010/05/27;2010/11/15
33-261;33;Projekt;Budowa i wyposa¿enie Wojewódzkich Centrów Powiadamiania Ratunkowego ;POIS.12.01.00-00-060/10-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.12.00.00;POIS.12.01.00;;115,343,000.00;105,780,000.00;105,780,000.00;89,913,000.00;Ministerstwo Spraw Wewnêtrznych i Administracji;5210526030;02-591;Warszawa;Mazowieckie;Powiat m. st. Warszawa;76 Infrastruktura ochrony zdrowia;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.12.01.00-00-060/10-03;Nie;2010/08/11;2010/08/13
33-262;33;Projekt;Budowa i remont oraz doposa¿enie baz Lotniczego Pogotowia Ratunkowego - ETAP 1.;POIS.12.01.00-00-064/10-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.12.00.00;POIS.12.01.00;;44,236,482.91;43,182,012.92;43,182,012.92;36,704,710.98;Samodzielny Publiczny Zak³ad Opieki Zdrowotnej Lotnicze Pogotowie Ratunkowe;5222548391;01-934;Warszawa;Mazowieckie;Powiat m. st. Warszawa;76 Infrastruktura ochrony zdrowia;publiczny zak³ad opieki zdrowotnej;00 Nie dotyczy;;;2010/12/27;2010/12/27
33-263;33;Projekt;Zakup nowoczesnego sprzêtu na potrzeby ponadregionalnego Centrum Chirurgii Endowaskularnej;POIS.12.02.00-00-010/08-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.12.00.00;POIS.12.02.00;;5,521,600.00;5,521,600.00;5,521,600.00;4,693,360.00;Akademia Medyczna im. Piastów Œl¹skich we Wroc³awiu;8960005779;50-367;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;76 Infrastruktura ochrony zdrowia;uczelnia wy¿sza;00 Nie dotyczy;POIS.12.02.00-00-010/08-02;Nie;2010/09/13;2010/09/20
33-264;33;Projekt;RPD IZ na rok 2009;POIS.14.01.00-00-101/09-04;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;1,538,009.73;1,538,009.73;1,538,009.73;1,307,308.27;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/10/28;2011/01/03
33-265;33;Projekt;RPD IZ na rok 2010;POIS.14.01.00-00-101/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;1,646,000.00;1,646,000.00;1,646,000.00;1,399,100.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.01.00-00-101/10-03;Nie;2010/12/20;2010/12/23
33-266;33;Projekt;RPD sektora kultura na rok 2009 (MKiDN);POIS.14.01.00-00-501/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;908,029.00;908,029.00;908,029.00;771,824.65;Ministerstwo Kultury i Dziedzictwa Narodowego;5260308476;00-071;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.01.00-00-501/09-01;Nie;2010/03/11;2010/03/19
33-267;33;Projekt;RPD sektora kultura na rok 2010 (WWPE);POIS.14.01.00-00-502/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;2,936,000.00;2,936,000.00;2,936,000.00;2,495,600.00;W³adza Wdra¿aj¹ca Programy Europejskie;5262735917;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/12/23;2011/03/18
33-268;33;Projekt;RPD sektora zdrowie na rok 2009 (MZ);POIS.14.01.00-00-601/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;700,121.47;700,121.47;700,121.47;595,102.97;Ministerstwo Zdrowia, Departament Funduszy Europejskich;5251918554;00-952;Warszawa;;;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.14.01.00-00-601/09-02;Tak;2010/04/12;2010/04/19
33-269;33;Projekt;RPD sektora zdrowie na rok 2010 (MZ);POIS.14.01.00-00-601/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;518,000.00;518,000.00;518,000.00;440,300.00;Ministerstwo Zdrowia, Departament Funduszy Europejskich;5251918554;00-952;Warszawa;;;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.14.01.00-00-601/10-02;Nie;2010/12/30;2011/01/03
33-270;33;Projekt;RPD sektora zdrowie na rok 2009 (CSIOZ);POIS.14.01.00-00-602/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;4,856,226.74;4,677,140.88;4,677,140.88;3,975,569.74;Centrum Systemów Informacyjnych Ochrony Zdrowia;5251575309;00-184;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.01.00-00-602/09-01;Tak;2010/01/27;2010/02/09
33-271;33;Projekt;RPD sektora zdrowie na rok 2010 (CSIOZ);POIS.14.01.00-00-602/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.01.00;;4,218,000.00;4,218,000.00;4,218,000.00;3,585,300.00;Centrum Systemów Informacyjnych Ochrony Zdrowia;5251575309;00-184;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.01.00-00-602/10-02;Nie;2010/12/31;2011/02/04
33-272;33;Projekt;RPD IZ na rok 2009;POIS.14.02.00-00-101/09-04;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;906,800.00;906,800.00;906,800.00;770,780.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.02.00-00-101/09-08;Tak;2010/10/28;2011/01/03
33-273;33;Projekt;RPD IZ na rok 2010;POIS.14.02.00-00-101/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;3,420,513.00;3,420,513.00;3,420,513.00;2,907,436.05;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.02.00-00-101/10-03;Nie;2010/12/20;2010/12/23
33-274;33;Projekt;RPD sektora kultura na rok 2009 (MKiDN);POIS.14.02.00-00-501/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;576,000.00;576,000.00;576,000.00;489,600.00;Ministerstwo Kultury i Dziedzictwa Narodowego;5260308476;00-071;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/03/11;2010/04/14
33-275;33;Projekt;RPD sektora kultura na rok 2010 (WWPE);POIS.14.02.00-00-502/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;30,000.00;30,000.00;30,000.00;25,500.00;W³adza Wdra¿aj¹ca Programy Europejskie;5262735917;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/09/23;2011/03/18
33-276;33;Projekt;RPD sektora zdrowie na rok 2009 (MZ);POIS.14.02.00-00-601/09-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;178,627.00;178,627.00;178,627.00;151,832.95;Ministerstwo Zdrowia, Departament Funduszy Europejskich;5251918554;00-952;Warszawa;;;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.14.02.00-00-601/09-02;Tak;2010/04/12;2010/04/19
33-277;33;Projekt;RPD sektora zdrowie na rok 2010 (MZ);POIS.14.02.00-00-601/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;162,000.00;162,000.00;162,000.00;137,700.00;Ministerstwo Zdrowia, Departament Funduszy Europejskich;5251918554;00-952;Warszawa;;;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POIS.14.02.00-00-601/10-02;Nie;2010/12/30;2011/01/03
33-278;33;Projekt;RPD sektora zdrowie na rok 2009 (CSIOZ);POIS.14.02.00-00-602/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;158,347.67;158,347.67;158,347.67;134,595.51;Centrum Systemów Informacyjnych Ochrony Zdrowia;5251575309;00-184;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.02.00-00-602/09-01;Tak;2010/01/27;2010/02/09
33-279;33;Projekt;RPD sektora zdrowie na rok 2010 (CSIOZ);POIS.14.02.00-00-602/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.14.00.00;POIS.14.02.00;;220,000.00;220,000.00;220,000.00;187,000.00;Centrum Systemów Informacyjnych Ochrony Zdrowia;5251575309;00-184;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.14.02.00-00-602/10-02;Nie;2010/12/31;2011/02/04
