ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
04-63-01-2;04-63-01;Projekt;Budowa nowego zakładu drukarni w celu dywersyfikacji produkcji.;POIG.04.04.00-04-018/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;75,570,000.00;75,570,000.00;41,992,676.00;35,693,774.60;"Toruńskie Zakłady Graficzne ""Zapolex"" Spółka z ograniczoną odpowiedzialnością";8791981227;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/01/03
04-63-01-3;04-63-01;Projekt;Poprawa konkurencyjności firmy poprzez zakup innowacyjnych technologii poligraficznych wykonywania opraw łączonych klejem oraz technologii wykonywania druków luźnych;POIG.04.04.00-04-019/08-08;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;15,320,000.00;15,320,000.00;8,936,000.00;7,595,600.00;"Toruńskie Zakłady Graficzne ""Zapolex"" Spółka z ograniczoną odpowiedzialnością";8791981227;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-04-019/08-11;Tak;2008/12/30;2011/02/11
04-63-01-4;04-63-01;Projekt;Innowacyjne linie technologiczne do produkcji pozycjonowanych zbrojeń budowlanych;POIG.04.04.00-04-023/08-08;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;33,040,000.00;27,000,000.00;16,200,000.00;13,770,000.00;Nowakowski Wiesław Daniel STALER - TOWARZYSTWO GOSPODARCZE;8740002069;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/09
04-61-01-2;04-61-01;Projekt;Dywersyfikacja produkcji Intemo poprzez wprowadzenie nowych produktów.;POIG.04.04.00-04-025/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;5,027,121.13;4,222,746.50;2,533,647.90;2,153,600.72;Intemo S.A.;9531035496;88-230;Piotrków Kujawski;Kujawsko-pomorskie;Powiat radziejowski / Powiat włocławski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/08/17
04-11;04;Powiat;Powiat radziejowski;;;;;;5027121.13;4222746.5;2533647.9;2153600.72;;;;;;;;;;;;;
04-11-05;04-11;Gmina;Piotrków Kujawski;;;;;;5027121.13;4222746.5;2533647.9;2153600.72;;;;;;;;;;;;;
04-11-05-1;04-11-05;Projekt;Dywersyfikacja produkcji Intemo poprzez wprowadzenie nowych produktów.;POIG.04.04.00-04-025/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;5,027,121.13;4,222,746.50;2,533,647.90;2,153,600.72;Intemo S.A.;9531035496;88-230;Piotrków Kujawski;Kujawsko-pomorskie;Powiat radziejowski / Powiat włocławski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/08/17
04-63-01-5;04-63-01;Projekt;Uruchomienie innowacyjnego wielokolorowego systemu mieszania betonu licowego Colormix, CEG-TOR Toruń.;POIG.04.04.00-04-030/08-03;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;33,479,356.75;18,324,625.22;12,746,737.66;10,834,727.01;"""CEG-TOR"" K.SZUBIERAJSKI I SPÓŁKA SPÓŁKA JAWNA";1250558927;05-250;Sieraków;Mazowieckie;Powiat wołomiński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka jawna - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/11/16
04-10-05;04-10;Gmina;Szubin;;;;;;125542722.54;121343222.54;47131828.69;40832094.39;;;;;;;;;;;;;
04-10-05-1;04-10-05;Projekt;Wdrożenie koncepcyjnej technologii produkcji w sektorze hutnictwa szkła.;POIG.04.04.00-04-032/08-09;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;115,268,560.00;111,069,060.00;41,998,228.69;35,698,494.39;SORT Sp. z o. o.;7822311801;61-361;Poznań;Wielkopolskie;Powiat m. Poznań;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/05
06;;Województwo;Lubelskie;;;;;;470934452.81;441695502.26;302248238.98;260300943.01;;;;;;;;;;;;;
06-63;06;Powiat;Powiat m. Lublin;;;;;;275795166.95;268622177.76;201364382.28;174549664.83;;;;;;;;;;;;;
06-63-01;06-63;Gmina;M. Lublin;;;;;;275795166.95;268622177.76;201364382.28;174549664.83;;;;;;;;;;;;;
06-63-01-1;06-63-01;Projekt;Zakup urządzeń umożliwiających wprowadzenie nowej innowacyjnej usługi przez przedsiębiorstwo Karya sp. z o.o.;POIG.04.04.00-06-003/08-07;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;24,176,668.63;22,771,827.20;15,857,888.50;13,479,205.23;Karya sp. z o.o.;7120157067;20-442;Lublin;Lubelskie;Powiat m. Lublin;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/04/21
06-20;06;Powiat;Powiat zamojski;;;;;;55502575.91;43838300.0;26267850.0;22327672.5;;;;;;;;;;;;;
06-20-14;06-20;Gmina;Zamość;;;;;;55502575.91;43838300.0;26267850.0;22327672.5;;;;;;;;;;;;;
06-20-14-1;06-20-14;Projekt;Rozbudowa przedsiębiorstwa ATS S.A. poprzez utworzenie Centrum Serwisowego.;POIG.04.04.00-06-004/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;55,042,740.00;43,487,000.00;26,092,200.00;22,178,370.00;ATS Spółka Akcyjna;9562037349;87-100;Toruń;Kujawsko-pomorskie;Powiat m. Toruń / Powiat toruński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/20
06-13;06;Powiat;Powiat parczewski;;;;;;48092610.5;42089030.5;29451761.35;25033997.15;;;;;;;;;;;;;
06-13-04;06-13;Gmina;Parczew;;;;;;33292580.0;27289000.0;19102300.0;16236955.0;;;;;;;;;;;;;
06-13-04-1;06-13-04;Projekt;Wdrożenie innowacyjnej technologii wytwarzania kabli elektroenergetycznych niskiego napięcia.;POIG.04.04.00-06-014/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;33,292,580.00;27,289,000.00;19,102,300.00;16,236,955.00;Fabryka Kabli ELPAR Spółka z ograniczoną odpowiedzialnością;5391429275;21-200;Parczew;Lubelskie;Powiat parczewski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-06-014/08-05;Nie;2008/12/30;2010/09/07
06-63-01-2;06-63-01;Projekt;Technologia produkcji fotelików samochodowych metodą wtrysku;POIG.04.04.00-06-015/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;29,420,000.00;24,100,000.00;16,845,000.00;14,318,250.00;RAMATTI  Spółka z o.o.;1181946973;05-080;Klaudyn;Mazowieckie;Powiat warszawski zachodni;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/04/13
06-02;06;Powiat;Powiat biłgorajski;;;;;;81897665.0;79072500.0;39994870.5;33995639.92;;;;;;;;;;;;;
06-02-03;06-02;Gmina;Biłgoraj - miasto;;;;;;81897665.0;79072500.0;39994870.5;33995639.92;;;;;;;;;;;;;
06-02-03-1;06-02-03;Projekt;Zintegrowana, ekologiczna technologia energooszczędnego przerobu drewna poprzez stworzenie nowego zakładu produkcyjnego w Biłgoraju.;POIG.04.04.00-06-019/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;81,897,665.00;79,072,500.00;39,994,870.50;33,995,639.92;TIMBERONE Spółka Akcyjna;9182082036;23-400;Biłgoraj;Lubelskie;Powiat biłgorajski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka komandytowa - małe przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-06-019/08-01;Nie;2008/12/30;2011/03/29
06-13-01;06-13;Gmina;Dębowa Kłoda;;;;;;14800030.5;14800030.5;10349461.35;8797042.15;;;;;;;;;;;;;
06-13-01-1;06-13-01;Projekt;Budowa bioelektrowni w miejscowości Uhnin (gm. Dębowa Kłoda, woj. lubelskie).;POIG.04.04.00-06-021/08-08;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;14,800,030.50;14,800,030.50;10,349,461.35;8,797,042.15;Bioelektrownia sp. z o.o.;5272576662;01-014;Warszawa;Mazowieckie;Powiat m. st. Warszawa;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-06-021/08-07;Nie;2008/12/30;2011/01/19
08;;Województwo;Lubuskie;;;;;;143937333.61;134534399.31;79001359.54;68379547.42;;;;;;;;;;;;;
08-03;08;Powiat;Powiat międzyrzecki;;;;;;29882498.0;29882498.0;20917748.6;17780086.31;;;;;;;;;;;;;
08-03-02;08-03;Gmina;Międzyrzecz;;;;;;29882498.0;29882498.0;20917748.6;17780086.31;;;;;;;;;;;;;
08-03-02-1;08-03-02;Projekt;Innowacyjna technologia produkcji pap i gontów  asfaltowych w Spółce Werner Janikowo.;POIG.04.04.00-08-001/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;29,882,498.00;29,882,498.00;20,917,748.60;17,780,086.31;"""Werner Janikowo"" Spółka z ograniczoną odpowiedzialnością";5992801064;66-400;Gorzów Wielkopolski;Lubuskie;Powiat gorzowski / Powiat m. Gorzów Wielkopolski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-08-001/08-07;Nie;2008/12/30;2010/09/20
08-11;08;Powiat;Powiat żarski;;;;;;11987601.75;11987601.75;8391321.23;7132623.05;;;;;;;;;;;;;
08-11-06;08-11;Gmina;Lubsko;;;;;;11987601.75;11987601.75;8391321.23;7132623.05;;;;;;;;;;;;;
08-11-06-1;08-11-06;Projekt;Wdrożenie innowacyjnej technologii produkcji wkładów kominowych;POIG.04.04.00-08-002/08-08;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;11,987,601.75;11,987,601.75;8,391,321.23;7,132,623.05;LZMO SA;9281949857;68-300;Lubsko;Lubuskie;Powiat żarski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/04/11
08-08;08;Powiat;Powiat świebodziński;;;;;;64259960.0;58237000.0;29118500.0;24750725.0;;;;;;;;;;;;;
08-08-06;08-08;Gmina;Zbąszynek;;;;;;64259960.0;58237000.0;29118500.0;24750725.0;;;;;;;;;;;;;
08-08-06-1;08-08-06;Projekt;3D - nowa technologia produkcji mebli o niskiej masie;POIG.04.04.00-08-004/08-09;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;64,259,960.00;58,237,000.00;29,118,500.00;24,750,725.00;SWEDWOOD POLAND Sp. z o.o.;8510306713;72-100;Goleniów;Zachodniopomorskie;Powiat goleniowski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/24
08-06;08;Powiat;Powiat strzelecko-drezdenecki;;;;;;28132874.0;24792854.0;12384511.0;10526834.35;;;;;;;;;;;;;
08-06-02;08-06;Gmina;Drezdenko;;;;;;28132874.0;24792854.0;12384511.0;10526834.35;;;;;;;;;;;;;
08-06-02-1;08-06-02;Projekt;Wdrożenie innowacyjnej technologii produkcji elementów sytemu instalacji rurowych Victaulic;POIG.04.04.00-08-008/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;28,132,874.00;24,792,854.00;12,384,511.00;10,526,834.35;"""VICTAULIC Polska"" Spółka z ograniczoną odpowiedzialnością";9511892636;66-530;Drezdenko;Lubuskie;Powiat strzelecko-drezdenecki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/04/26
10-18;10;Powiat;Powiat wieruszowski;;;;;;35624000.0;30561085.21;21267759.65;18077595.7;;;;;;;;;;;;;
10-18-07;10-18;Gmina;Wieruszów;;;;;;35624000.0;30561085.21;21267759.65;18077595.7;;;;;;;;;;;;;
10-18-07-1;10-18-07;Projekt;Utworzenie innowacyjnego zakładu produkcyjnego ekologicznych zrębków z drewna poużytkowego;POIG.04.04.00-10-004/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;35,624,000.00;30,561,085.21;21,267,759.65;18,077,595.70;3SPARE Sp. z o.o.;5423070660;15-267;Białystok;Podlaskie;Powiat m. Białystok;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/01/10
10-10;10;Powiat;Powiat piotrkowski;;;;;;15962568.46;12817411.32;8901432.5;7566217.63;;;;;;;;;;;;;
10-10-03;10-10;Gmina;Gorzkowice;;;;;;14515430.0;11558357.15;8069250.0;6858862.5;;;;;;;;;;;;;
10-10-03-1;10-10-03;Projekt;Innowacyjna technologia przygotowania powierzchni TecTalis gwarancją wzrostu konkurencyjności KTL.PL Sp. z o.o.;POIG.04.04.00-10-005/08-10;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;14,515,430.00;11,558,357.15;8,069,250.00;6,858,862.50;KTL.PL Spółka z ograniczoną odpowiedzialnością;7712694646;97-350;Gorzkowice;Łódzkie;Powiat piotrkowski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-10-005/08-11;Tak;2008/12/30;2011/01/11
10-13;10;Powiat;Powiat rawski;;;;;;19570000.0;16040000.0;9604500.0;8163825.0;;;;;;;;;;;;;
10-13-03;10-13;Gmina;Cielądz;;;;;;19570000.0;16040000.0;9604500.0;8163825.0;;;;;;;;;;;;;
10-13-03-1;10-13-03;Projekt;Innowacja technologiczna ENKOTEC sukcesem rozwoju HERCO Sp. z o.o.;POIG.04.04.00-10-010/08-10;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;19,570,000.00;16,040,000.00;9,604,500.00;8,163,825.00;HERCO Spółka z ograniczoną odpowiedzialnością;8340003651;96-200;Rawa Mazowiecka;Łódzkie;Powiat rawski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-10-010/08-11;Tak;2008/12/30;2010/10/12
10-61-01-3;10-61-01;Projekt;Uruchomienie produkcji innowacyjnych wyrobów chemii motoryzacyjnej zawierających nanokompozyty.;POIG.04.04.00-10-014/08-07;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;13,446,470.00;12,454,500.00;7,472,700.00;6,351,795.00;"""Organika-CAR"" S.A.";9470001579;91-203;Łódź;Łódzkie;Powiat m. Łódź;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/19
10-16;10;Powiat;Powiat tomaszowski;;;;;;26507675.8;21398512.16;13890689.51;11807086.08;;;;;;;;;;;;;
10-16-10;10-16;Gmina;Ujazd;;;;;;13432203.8;10837690.0;6498114.0;5523396.9;;;;;;;;;;;;;
10-16-10-1;10-16-10;Projekt;Uruchomienie produkcji elementów wibroprasowanych z wykorzystaniem technologii wytwarzania betonu ciężkiego;POIG.04.04.00-10-016/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;13,432,203.80;10,837,690.00;6,498,114.00;5,523,396.90;"""Firma POSIADAŁO"" sp.j.";7731121302;97-225;Ujazd;Łódzkie;Powiat tomaszowski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka jawna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/10/07
10-20;10;Powiat;Powiat zgierski;;;;;;29643543.0;24348623.08;14685923.85;12483035.27;;;;;;;;;;;;;
10-20-04;10-20;Gmina;Aleksandrów Łódzki;;;;;;15181303.0;12731623.08;7638973.85;6493127.77;;;;;;;;;;;;;
10-20-04-1;10-20-04;Projekt;"Wdrożenie nowatorskiej koncepcji technologicznej prowadzącej do powstania nowego produktu ""OknoSilent""";POIG.04.04.00-10-021/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;15,181,303.00;12,731,623.08;7,638,973.85;6,493,127.77;"""OKNA-RĄBIEŃ"" spółka z ograniczoną odpowiedzialnością";7321969961;95-070;Rąbień;Łódzkie;Powiat zgierski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/02/17
10-16-09;10-16;Gmina;Tomaszów Mazowiecki - miasto;;;;;;13075472.0;10560822.16;7392575.51;6283689.18;;;;;;;;;;;;;
10-16-09-1;10-16-09;Projekt;Wdrożenie wyników prac B+R prowadzące do powstania nowego produktu;POIG.04.04.00-10-022/08-11;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;13,075,472.00;10,560,822.16;7,392,575.51;6,283,689.18;Wagran Sp. z o.o.;7251950205;90-418;Łódź;Łódzkie;Powiat m. Łódź;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/05
10-61-01-4;10-61-01;Projekt;Wdrożenie innowacyjnej technologii produkcji suplementów diety oraz żywności funkcjonalnej.;POIG.04.04.00-10-025/08-10;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;25,841,502.44;24,604,377.11;17,197,063.98;14,617,504.38;"Ośrodek Badawczo-Produkcyjny Politechniki Łódzkiej ""ICHEM"" Spółka z ograniczoną odpowiedzialnością";7250012663;93-231;Łódź;Łódzkie;Powiat m. Łódź;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/16
10-61-01-5;10-61-01;Projekt;Zakup innowacyjnej technologii produkcji wyrobów piekarskich o przedłużonej trwałości;POIG.04.04.00-10-028/08-07;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;40,171,013.78;24,349,444.92;14,609,666.95;12,418,216.91;"""DAKRI- BIS"" Sp. z o.o.";7282484158;90-349;Łódź;Łódzkie;Powiat m. Łódź;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/12/29
