"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIG.04.02.00-12-003/08-01";"Opracowanie i wdrożenie wzorów użytkowych w firmie SOTRONIC sp. z o.o.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Małopolskie";"Powiat krakowski";"Zabierzów";"1,019,920.00";"816,000.00";"520,700.00";"442,595.00";"SOTRONIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6791000056";"32-083";"Balice";"Małopolskie";"Powiat krakowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-12-003/08-02";"Tak";"2009/04/21";"2009/05/13"
"POIG.04.02.00-12-003/09-01";"Opracowanie i wdrożenie innowacyjnych butli kompozytowych na bazie włókna węglowego";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Małopolskie";"Powiat oświęcimski";"Kęty";"1,161,257.00";"951,850.00";"656,825.00";"558,301.25";"TECHPLAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6772147485";"34-122";"WIEPRZ";"Małopolskie";"Powiat wadowicki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-12-003/09-01";"Tak";"2009/09/24";"2010/02/23"
"POIG.04.02.00-12-007/08-01";"Rozbudowa laboratoryjnej infrastruktury badawczo-rozwojowej firmy BioCentrum";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Małopolskie";"Powiat m. Kraków";"M. Kraków";"1,906,622.36";"1,569,344.16";"1,098,540.91";"933,759.77";"BIOCENTRUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6762264781";"30-387";"Kraków";"Małopolskie";"Powiat m. Kraków";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-12-007/08-02";"Tak";"2009/02/24";"2009/03/11"
"POIG.04.02.00-12-017/08-01";"Zwiększenie potencjału badawczo-rozwojowego poprzez zakup urządzeń laboratoryjnych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Małopolskie";"Powiat oświęcimski";"Osiek";"691,350.00";"568,700.00";"339,540.00";"288,609.00";"Babiński Bogdan Przedsiębiorstwo Produkcyjno Handlowe ARC-POL";"5511174933";"43-354";"Czaniec";"Śląskie";"Powiat bielski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-12-017/08-01";"Tak";"2009/07/02";"2009/09/17"
"POIG.04.02.00-14-006/08-01";"Centrum Obliczeniowe CFD - rozwój technologii ograniczenia emisji i optymalizacji spalania";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"1,923,940.00";"1,188,200.00";"358,370.00";"304,614.50";"General Electric Company Polska Sp. z o.o. (dalej: Spółka lub GE)";"5261030824";"00-113";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-14-006/08-01";"Tak";"2009/04/22";"2009/04/29"
"POIG.04.02.00-14-008/08-02";"Uruchomienie działalności naukowo-badawczego laboratorium autoimmunologicznego firmy DD-Lab Sp. z o.o.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"462,815.00";"462,815.00";"185,126.00";"157,357.10";"DD-Lab Sp. z o.o.";"9512205738";"02-982";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-14-008/08-01";"Nie";"2009/07/23";"2009/09/18"
"POIG.04.02.00-14-010/08-03";"Rozbudowa firmy SUPERBET w oparciu o innowacyjną technologię produkcji.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Mazowieckie";"Powiat łosicki";"Łosice";"16,787,426.88";"12,473,034.00";"7,471,145.40";"6,350,473.59";"SUPERBET J. Zawadzki i Wspólnicy Sp.J.";"4960007440";"08-200";"Zakrze";"Mazowieckie";"Powiat łosicki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka jawna - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-14-010/08-05";"Tak";"2009/07/15";"2009/07/16"
"POIG.04.02.00-18-006/08-03";"Opracowanie i wdrożenie wzoru użytkowego dla systemu transportu technologicznego EHB";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Podkarpackie";"Powiat łańcucki";"Łańcut";"1,081,500.00";"1,071,500.00";"535,750.00";"455,387.50";"PRZEDSIĘBIORSTWO PRZEMYSŁOWO HANDLOWE ""TRANSSYSTEM"" SPÓŁKA AKCYJNA";"8150003317";"37-100";"Wola Dalsza";"Podkarpackie";"Powiat łańcucki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-18-006/08-03";"Tak";"2009/05/18";"2009/05/27"
"POIG.04.02.00-18-007/08-03";"Utworzenie wewnątrzzakładowego laboratorium optoelektronicznego";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Podkarpackie";"Powiat m. Rzeszów";"M. Rzeszów";"1,072,050.43";"877,552.43";"605,848.59";"514,971.30";"PRZEDSIĘBIORSTWO HANDLOWE ""ELMAT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"8130336808";"35-205";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-18-007/08-03";"Tak";"2009/09/09";"2009/09/14"
"POIG.04.02.00-18-008/08-04";"Zwiększenie potencjału badawczo - rozwojowego STOMIL SANOK S.A.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Podkarpackie";"Powiat sanocki";"Sanok - miasto";"4,853,539.98";"3,973,000.00";"1,986,500.00";"1,688,525.00";"Sanockie Zakłady Przemysłu Gumowego STOMIL SANOK Spółka Akcyjna";"6870004321";"38-500";"Sanok";"Podkarpackie";"Powiat sanocki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-18-008/08-03";"Tak";"2009/09/17";"2010/02/23"
"POIG.04.02.00-20-003/08-03";"Opracowanie wzoru przemysłowego pustaka akustycznego i wdrożenie go do produkcji";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Podlaskie";"Powiat hajnowski";"Narewka";"13,442,792.01";"10,975,369.97";"6,537,221.98";"5,556,638.68";"Ceramika Budowlana LEWKOWO Spółka z ograniczoną odpowiedzialnością";"5431987427";"17-220";"Lewkowo Stare";"Podlaskie";"Powiat hajnowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-20-003/08-06";"Tak";"2009/09/07";"2010/04/30"
"POIG.04.02.00-24-001/08-02";"Wzornictwo  - źródłem dywersyfikacji działalności firmy i budowania przewagi konkurencyjnej";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Śląskie";"Powiat m. Tychy";"M. Tychy";"7,891,887.20";"5,658,000.00";"2,829,000.00";"2,404,650.00";"ZAKŁAD PRODUKCJI SPRZĘTU OŚWIETLENIOWEGO ""ROSA""";"2220074473";"43-109";"Tychy";"Śląskie";"Powiat m. Tychy";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-24-001/08-04";"Tak";"2009/05/18";"2009/05/27"
"POIG.04.02.00-24-002/08-03";"Wzór użytkowy - zespół urządzeń wytwarzania wyrobów kolorowych technologią monopast";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Śląskie";"Powiat m. Gliwice";"M. Gliwice";"4,792,997.06";"3,600,000.00";"1,800,000.00";"1,530,000.00";"Profarb I Sp. z o.o.";"6312353651";"44-100";"Gliwice";"Śląskie";"Powiat m. Gliwice";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-24-002/08-06";"Tak";"2009/10/27";"2009/12/23"
"POIG.04.02.00-24-008/08-03";"Wzrost potencjału badawczego laboratorium poprzez zastosowanie innowacyjnych technologii.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Śląskie";"Powiat m. Bielsko-Biała";"M. Bielsko-Biała";"793,000.00";"650,000.00";"325,000.00";"276,250.00";"Centrum Specjalistycznych Usług Technicznych SPETECH Spółka z ograniczoną odpowiedzialnością";"5470049348";"43-382";"Bielsko - Biała";"Śląskie";"Powiat m. Bielsko-Biała";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-24-008/08-02";"Tak";"2009/04/14";"2009/04/29"
"POIG.04.02.00-24-009/08-04";"Opracowanie i wdrożenie wzorów w firmie INTER-PLAST";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Śląskie";"Powiat m. Częstochowa";"M. Częstochowa";"3,829,216.00";"3,140,000.00";"1,570,000.00";"1,334,500.00";"Przedsiębiorstwo Wielobranżowe INTER-PLAST Andrzej Bodziachowski";"9490040594";"42-200";"Częstochowa";"Śląskie";"Powiat m. Częstochowa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-24-009/08-05";"Tak";"2009/09/01";"2009/09/17"
"POIG.04.02.00-26-001/09-00";"Opracowanie wzoru użytkowego wzmacnianej zaprawy do renowacji budynków zabytkowych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Świętokrzyskie";"Powiat kielecki";"Morawica";"31,591,900.00";"23,296,500.00";"16,289,550.00";"13,846,117.50";"White Stones Spółka z ograniczoną odpowiedzialnością";"1132682853";"04-041";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/09/22";"2009/10/02"
"POIG.04.02.00-28-001/08-04";"Opracowanie i wdrożenie do produkcji wzorów przemysłowych opakowań dla napojów i nektarów";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Warmińsko-mazurskie";"Powiat olsztyński";"Olsztynek";"15,344,400.00";"1,406,700.00";"703,350.00";"597,847.50";"TYMBARK-GMW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA";"7370003477";"34-650";"Tymbark";"Małopolskie";"Powiat limanowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka komandytowa - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-28-001/08-02";"Tak";"2009/10/30";"2010/02/23"
"POIG.04.02.00-30-001/08-01";"Wdrożenie wzoru przemysłowego suwaka mechanizmu regulacyjnego w wózku rehabilitacyjnym";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.02.00";"";"Wielkopolskie";"Powiat średzki";"Środa Wielkopolska";"2,415,314.60";"1,979,466.00";"1,182,139.60";"1,004,818.66";"FLUDRA PRZEDSIĘBIORSTWO METALOWE T.M.T. FLUDRA SPÓŁKA JAWNA";"7861591845";"63-000";"Środa Wielkopolska";"Wielkopolskie";"Powiat średzki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka jawna - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.02.00-30-001/08-03";"Tak";"2009/03/24";"2009/04/29"
"POIG.04.03.00-00-001/09-00";"Wdrożenie nowych technologii produkcyjnych i sprzedażowych w Telewizji WTK";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.03.00";"";"Wielkopolskie";"Powiat m. Poznań";"M. Poznań";"990,000.00";"742,500.00";"370,750.00";"315,137.50";"Wielkopolska Telewizja Kablowa Sp. z o.o.";"7781118905";"61-144";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.03.00-00-001/09-02";"Tak";"2009/11/12";"2009/11/17"
"POIG.04.03.00-00-008/09-00";"System skaningu laserowego wraz z kamerą fotogrametryczną jako Lotnicza Platforma Teledetekcyjna";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.03.00";"";"Małopolskie";"Powiat m. Tarnów";"M. Tarnów";"4,000,000.00";"3,000,000.00";"1,800,000.00";"1,530,000.00";"MGGP Aero Sp. z o.o.";"8731256310";"33-100";"Tarnów";"Małopolskie";"Powiat m. Tarnów / Powiat tarnowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.03.00-00-008/09-02";"Tak";"2009/12/18";"2009/12/22"
"POIG.04.04.00-02-001/08-02";"Od innowacji do przywództwa technologicznego w branży.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Dolnośląskie";"Powiat świdnicki";"Marcinowice";"26,695,600.80";"21,881,640.00";"10,937,820.00";"9,297,147.00";"SANBET FABRYKA BETONU WIESŁAWA, STEFAN PIOTROWSCY SPÓŁKA JAWNA";"8961381183";"55-040";"Ślęza";"Dolnośląskie";"Powiat wrocławski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka jawna - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/09/03";"2010/08/16"
"POIG.04.04.00-02-001/09-01";"Wdrożenie innowacyjnej hydrometarulgicznej technologii oczyszczania surowego siarczanu niklu.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Dolnośląskie";"Powiat głogowski";"Głogów - miasto";"37,210,000.00";"30,500,000.00";"12,200,000.00";"10,370,000.00";"KGHM Ecoren S.A.";"6911009397";"59-301";"Lubin";"";"";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/12/22";"2010/10/22"
"POIG.04.04.00-02-018/08-04";"Wdrożenie nowatorskiej technologii prowadzącej do fabrycznej produkcji pełnowymiarowych domów mieszkalnych.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Dolnośląskie";"Powiat milicki";"Milicz";"16,042,679.28";"14,652,524.00";"7,326,262.00";"6,227,322.70";"Tugeb Polbud Spółka z ograniczoną odpowiedzialnością";"9160001869";"56-300";"Sławoszowice";"Dolnośląskie";"Powiat milicki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/10/12";"2011/05/05"
"POIG.04.04.00-02-021/09-03";"Wdrożenie innowacyjnej technologii magazynowania i dystrybucji obuwia";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Dolnośląskie";"Powiat polkowicki";"Polkowice";"124,440,000.00";"96,210,000.00";"38,484,000.00";"32,711,400.00";"NG2 Spółka Akcyjna";"6922200609";"59-101";"Polkowice";"Dolnośląskie";"Powiat polkowicki";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-02-021/09-04";"Nie";"2009/12/23";"2011/04/26"
"POIG.04.04.00-02-027/08-02";"Wdrożenie technologii kompresji sygnału wizyjnego do formatu XDCAM HD422";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Dolnośląskie";"Powiat wrocławski";"Kobierzyce";"36,155,920.00";"29,604,000.00";"14,802,000.00";"12,581,700.00";"ATM System Sp. z o.o.";"8991083065";"55-040";"Bielany Wrocławskie";"Dolnośląskie";"Powiat wrocławski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/09/14";"2010/10/19"
"POIG.04.04.00-04-002/08-04";"Zasadnicza zmiana produkcji wyrobów cukierniczych poprzez zastosowanie urządzenia ServoForm";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Kujawsko-pomorskie";"Powiat m. Włocławek";"M. Włocławek";"9,057,007.86";"8,391,785.04";"4,195,892.52";"3,566,508.64";"Przedsiębiorstwo produkcyjno handlowo usługowe Bomilla Spółka z Ograniczoną Odpowiedzialnością";"8882699850";"87-800";"Włocławek";"Kujawsko-pomorskie";"Powiat m. Włocławek";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.04.04.00-04-002/08-03";"Nie";"2009/09/10";"2010/08/02"
"POIG.04.04.00-04-004/09-03";"Rozbudowa przedsiębiorstwa w oparciu o innowacyjną technologię produkcji palet transportowych dla przemysłu motoryzacyjnego";"Program Operacyjny Innowacyjna Gospodarka";"POIG.04.00.00";"POIG.04.04.00";"";"Kujawsko-pomorskie";"Powiat żniński";"Żnin";"22,056,401.96";"17,178,818.00";"12,009,172.60";"10,207,796.71";"FERCON Sp. z o.o.";"6981763188";"60-756";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2009/12/29";"2011/04/19"
