"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIS.05.01.00-00-030/08-01";"Ochrona mozaiki siedlisk przyrodniczych w zlewni rzeki Białej Przemszy";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Śląskie";"Powiat m. Dąbrowa Górnicza";"";"749,775.00";"749,775.00";"637,308.75";"637,308.75";"Zespół Parków Krajobrazowych Województwa Śląskiego";"6292147775";"42-500";"Będzin";"Śląskie";"Powiat będziński / Powiat m. Sosnowiec";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.05.01.00-00-030/08-03";"Nie";"2010/10/04";"2010/12/13"
"POIS.05.01.00-00-073/08-01";"Kanalizacja ruchu turystycznego na obszarze Natura 2000 w Puszczy Sandomierskiej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Podkarpackie";"Powiat kolbuszowski";"";"363,295.96";"301,647.15";"256,400.08";"256,400.08";"Nadleśnictwo Kolbuszowa";"8140002291";"36-100";"Kolbuszowa";"Podkarpackie";"Powiat kolbuszowski";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.05.01.00-00-073/08-05";"Nie";"2010/03/22";"2010/04/13"
"POIS.05.01.00-00-077/08-00";"Ochrona przyrodniczo cennych okolic Poznania przez ukierunkowanie i koncentrację ruchu turystycznego";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Wielkopolskie";"Powiat m. Poznań";"";"1,716,357.00";"1,406,850.00";"1,195,822.50";"1,195,822.50";"Lasy Państwowe Nadleśnictwo Łopuchówko";"7770005729";"62-095";"Murowana Goślina";"Wielkopolskie";"Powiat poznański";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.05.01.00-00-077/08-01";"Nie";"2010/04/19";"2010/06/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat bydgoski";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat chełmiński";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat golubsko-dobrzyński";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat grudziądzki";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat m. Bydgoszcz";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat m. Grudziądz";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat nakielski";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat rypiński";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat sępoleński";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat świecki";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat toruński";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat tucholski";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Kujawsko-pomorskie";"Powiat wąbrzeski";"";"39,211.82";"34,167.95";"29,042.76";"29,042.76";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Pomorskie";"Powiat chojnicki";"";"254,876.83";"222,091.67";"188,777.92";"188,777.92";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Pomorskie";"Powiat człuchowski";"";"254,876.83";"222,091.67";"188,777.92";"188,777.92";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-150/09-00";"Realizacja programu ochrony i restytucji cisa pospolitego (Taxus baccata L.) na obszarze RDLP w Toruniu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Warmińsko-mazurskie";"Powiat nowomiejski";"";"509,753.67";"444,183.33";"377,555.83";"377,555.83";"Regionalna Dyrekcja Lasów Państwowych w Toruniu";"8790180471";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"przedsiębiorstwo państwowe - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/16";"2010/11/22"
"POIS.05.01.00-00-152/09-00";"Ochrona górskich populacji roślin poprzez bank genów, hodowlę i wprowadzanie na stanowiska naturalne";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Małopolskie";"Powiat nowotarski";"";"980,575.53";"980,575.53";"833,489.20";"833,489.20";"Instytut Ochrony Przyrody PAN w Krakowie";"6750001917";"31-120";"Kraków";"Małopolskie";"Powiat m. Kraków";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"jednostka naukowa";"00 Nie dotyczy";"POIS.05.01.00-00-152/09-02";"Nie";"2010/09/06";"2010/09/24"
"POIS.05.01.00-00-152/09-00";"Ochrona górskich populacji roślin poprzez bank genów, hodowlę i wprowadzanie na stanowiska naturalne";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Małopolskie";"Powiat suski";"";"980,575.53";"980,575.53";"833,489.20";"833,489.20";"Instytut Ochrony Przyrody PAN w Krakowie";"6750001917";"31-120";"Kraków";"Małopolskie";"Powiat m. Kraków";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"jednostka naukowa";"00 Nie dotyczy";"POIS.05.01.00-00-152/09-02";"Nie";"2010/09/06";"2010/09/24"
"POIS.05.01.00-00-152/09-00";"Ochrona górskich populacji roślin poprzez bank genów, hodowlę i wprowadzanie na stanowiska naturalne";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Małopolskie";"Powiat tatrzański";"";"980,575.53";"980,575.53";"833,489.20";"833,489.20";"Instytut Ochrony Przyrody PAN w Krakowie";"6750001917";"31-120";"Kraków";"Małopolskie";"Powiat m. Kraków";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"jednostka naukowa";"00 Nie dotyczy";"POIS.05.01.00-00-152/09-02";"Nie";"2010/09/06";"2010/09/24"
"POIS.05.01.00-00-169/09-00";"Rewitalizacja i ochrona siedliska wydmowego - drugi etap tworzenia Parku wydmowego w Helu ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Pomorskie";"Powiat pucki";"";"2,586,622.65";"2,139,951.00";"1,818,958.35";"1,818,958.35";"Fundacja Rozwoju Uniwersytetu Gdańskiego";"5840304578";"80-952";"Gdańsk";"";"";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.01.00-00-169/09-02";"Nie";"2010/07/30";"2010/08/03"
"POIS.05.01.00-00-202/09-00";"Reintrodukcja popielicy w Polsce Zachodniej - etap III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Lubelskie";"Powiat biłgorajski";"";"110,809.53";"110,809.53";"94,188.10";"94,188.10";"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";"7781009642";"60-788";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-202/09-01";"Nie";"2010/09/02";"2010/09/21"
"POIS.05.01.00-00-202/09-00";"Reintrodukcja popielicy w Polsce Zachodniej - etap III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Lubelskie";"Powiat zamojski";"";"110,809.53";"110,809.53";"94,188.10";"94,188.10";"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";"7781009642";"60-788";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-202/09-01";"Nie";"2010/09/02";"2010/09/21"
"POIS.05.01.00-00-202/09-00";"Reintrodukcja popielicy w Polsce Zachodniej - etap III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Mazowieckie";"Powiat kozienicki";"";"73,873.02";"73,873.02";"62,792.06";"62,792.06";"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";"7781009642";"60-788";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-202/09-01";"Nie";"2010/09/02";"2010/09/21"
"POIS.05.01.00-00-202/09-00";"Reintrodukcja popielicy w Polsce Zachodniej - etap III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Mazowieckie";"Powiat radomski";"";"73,873.02";"73,873.02";"62,792.06";"62,792.06";"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";"7781009642";"60-788";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-202/09-01";"Nie";"2010/09/02";"2010/09/21"
"POIS.05.01.00-00-202/09-00";"Reintrodukcja popielicy w Polsce Zachodniej - etap III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Mazowieckie";"Powiat zwoleński";"";"73,873.02";"73,873.02";"62,792.06";"62,792.06";"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";"7781009642";"60-788";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-202/09-01";"Nie";"2010/09/02";"2010/09/21"
"POIS.05.01.00-00-202/09-00";"Reintrodukcja popielicy w Polsce Zachodniej - etap III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Zachodniopomorskie";"Powiat gryficki";"";"110,809.53";"110,809.53";"94,188.10";"94,188.10";"Polskie Towarzystwo Ochrony Przyrody ""Salamandra""";"7781009642";"60-788";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-202/09-01";"Nie";"2010/09/02";"2010/09/21"
"POIS.05.01.00-00-213/09-00";"Ochrona siedlisk żółwia błotnego w dolinie rzeki Zwolenki";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Mazowieckie";"Powiat lipski";"";"821,822.50";"821,822.50";"698,549.13";"698,549.13";"Mazowiecko-Świętokrzyskie Towarzystwo Ornitologiczne";"7962741683";"26-670";"Pionki";"Mazowieckie";"Powiat radomski / Powiat zwoleński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-213/09-02";"Nie";"2010/10/01";"2010/10/06"
"POIS.05.01.00-00-213/09-00";"Ochrona siedlisk żółwia błotnego w dolinie rzeki Zwolenki";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"Mazowieckie";"Powiat zwoleński";"";"821,822.50";"821,822.50";"698,549.13";"698,549.13";"Mazowiecko-Świętokrzyskie Towarzystwo Ornitologiczne";"7962741683";"26-670";"Pionki";"Mazowieckie";"Powiat radomski / Powiat zwoleński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.01.00-00-213/09-02";"Nie";"2010/10/01";"2010/10/06"
"POIS.05.02.00-00-181/09-00";"Drogi dla Natury - aleje przydrożne jako korytarze ekologiczne dla pachnicy dębowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.02.00";"";"Kujawsko-pomorskie";"Powiat grudziądzki";"";"681,187.00";"681,187.00";"579,008.95";"579,008.95";"Fundacja EkoRozwoju";"8990023428";"50-134";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.02.00-00-181/09-03";"Nie";"2010/03/29";"2010/04/12"
"POIS.05.02.00-00-181/09-00";"Drogi dla Natury - aleje przydrożne jako korytarze ekologiczne dla pachnicy dębowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.02.00";"";"Lubuskie";"Powiat nowosolski";"";"227,062.33";"227,062.33";"193,002.98";"193,002.98";"Fundacja EkoRozwoju";"8990023428";"50-134";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.02.00-00-181/09-03";"Nie";"2010/03/29";"2010/04/12"
"POIS.05.02.00-00-181/09-00";"Drogi dla Natury - aleje przydrożne jako korytarze ekologiczne dla pachnicy dębowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.02.00";"";"Lubuskie";"Powiat wschowski";"";"227,062.33";"227,062.33";"193,002.98";"193,002.98";"Fundacja EkoRozwoju";"8990023428";"50-134";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.02.00-00-181/09-03";"Nie";"2010/03/29";"2010/04/12"
"POIS.05.02.00-00-181/09-00";"Drogi dla Natury - aleje przydrożne jako korytarze ekologiczne dla pachnicy dębowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.02.00";"";"Lubuskie";"Powiat żagański";"";"227,062.33";"227,062.33";"193,002.98";"193,002.98";"Fundacja EkoRozwoju";"8990023428";"50-134";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.02.00-00-181/09-03";"Nie";"2010/03/29";"2010/04/12"
"POIS.05.02.00-00-181/09-00";"Drogi dla Natury - aleje przydrożne jako korytarze ekologiczne dla pachnicy dębowej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.02.00";"";"Pomorskie";"Powiat kwidzyński";"";"170,296.75";"170,296.75";"144,752.24";"144,752.24";"Fundacja EkoRozwoju";"8990023428";"50-134";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.02.00-00-181/09-03";"Nie";"2010/03/29";"2010/04/12"
