"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Mazowieckie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Podkarpackie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Podlaskie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Pomorskie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Świętokrzyskie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Wielkopolskie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-002/08-02";"Budowa wspólnej platformy wymiany informacji oraz systemu szkoleń zawodowych w parkach narodowych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Zachodniopomorskie";"";"";"101,818.98";"101,818.98";"86,546.14";"86,546.14";"Narodowa Fundacja Ochrony Środowiska";"5220001889";"01-445";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-002/08-08";"Nie";"2010/08/30";"2010/09/01"
"POIS.05.04.00-00-064/08-03";"Natura 2000 w województwie zachodniopomorskim i warmińsko-mazurskim - program edukacji przyrodniczej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Warmińsko-mazurskie";"";"";"439,582.04";"439,582.04";"373,644.74";"373,644.74";"Zachodniopomorska Regionalna Organizacja Turystyczna";"8512745138";"70-222";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-064/08-03";"Nie";"2010/09/30";"2010/11/18"
"POIS.05.04.00-00-064/08-03";"Natura 2000 w województwie zachodniopomorskim i warmińsko-mazurskim - program edukacji przyrodniczej";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Zachodniopomorskie";"";"";"439,582.04";"439,582.04";"373,644.74";"373,644.74";"Zachodniopomorska Regionalna Organizacja Turystyczna";"8512745138";"70-222";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-064/08-03";"Nie";"2010/09/30";"2010/11/18"
"POIS.05.04.00-00-240/09-00";"Szkolenie z procesu OOŚ ze szczególnym uwzględnieniem aspektów przyrodniczych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Pomorskie";"";"";"408,579.61";"408,579.61";"347,292.66";"347,292.66";"Fundacja Rozwoju Uniwersytetu Gdańskiego";"5840304578";"80-952";"Gdańsk";"";"";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.04.00-00-240/09-02";"Nie";"2010/07/30";"2010/08/02"
"POIS.05.04.00-00-240/09-00";"Szkolenie z procesu OOŚ ze szczególnym uwzględnieniem aspektów przyrodniczych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Warmińsko-mazurskie";"";"";"408,579.61";"408,579.61";"347,292.66";"347,292.66";"Fundacja Rozwoju Uniwersytetu Gdańskiego";"5840304578";"80-952";"Gdańsk";"";"";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.04.00-00-240/09-02";"Nie";"2010/07/30";"2010/08/02"
"POIS.05.04.00-00-240/09-00";"Szkolenie z procesu OOŚ ze szczególnym uwzględnieniem aspektów przyrodniczych";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"Zachodniopomorskie";"";"";"408,579.61";"408,579.61";"347,292.66";"347,292.66";"Fundacja Rozwoju Uniwersytetu Gdańskiego";"5840304578";"80-952";"Gdańsk";"";"";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"fundacja";"00 Nie dotyczy";"POIS.05.04.00-00-240/09-02";"Nie";"2010/07/30";"2010/08/02"
"POIS.06.01.00-00-032/10-00";"Budowa autostrady A-1, odcinek Toruń-Stryków";"Program Operacyjny Infrastruktura i Środowisko";"POIS.06.00.00";"POIS.06.01.00";"";"Kujawsko-pomorskie";"";"";"1,944,419,895.36";"1,279,170,074.37";"1,279,170,074.37";"1,087,294,563.22";"Generalna Dyrekcja Dróg Krajowych i Autostrad";"5262605735";"00-848";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"21 Autostrady (sieci TEN-T)";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.06.01.00-00-032/10-03";"Nie";"2010/09/01";"2010/09/03"
"POIS.06.01.00-00-032/10-00";"Budowa autostrady A-1, odcinek Toruń-Stryków";"Program Operacyjny Infrastruktura i Środowisko";"POIS.06.00.00";"POIS.06.01.00";"";"Łódzkie";"";"";"1,944,419,895.36";"1,279,170,074.37";"1,279,170,074.37";"1,087,294,563.22";"Generalna Dyrekcja Dróg Krajowych i Autostrad";"5262605735";"00-848";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"21 Autostrady (sieci TEN-T)";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.06.01.00-00-032/10-03";"Nie";"2010/09/01";"2010/09/03"
"POIS.06.01.00-00-032/10-00";"Budowa autostrady A-1, odcinek Toruń-Stryków";"Program Operacyjny Infrastruktura i Środowisko";"POIS.06.00.00";"POIS.06.01.00";"";"Mazowieckie";"";"";"1,944,419,895.36";"1,279,170,074.37";"1,279,170,074.37";"1,087,294,563.22";"Generalna Dyrekcja Dróg Krajowych i Autostrad";"5262605735";"00-848";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"21 Autostrady (sieci TEN-T)";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.06.01.00-00-032/10-03";"Nie";"2010/09/01";"2010/09/03"
"POIS.07.01.00-00-005/09-00";"Modernizacja linii kolejowej E 30, etapII, odcinek Zabrze - Katowice - Kraków - PRACE PRZYGOTOWAWCZE";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.01.00";"";"Małopolskie";"";"";"283,650.00";"230,175.00";"230,175.00";"195,648.75";"PKP Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"16 Kolej";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.07.01.00-00-005/09-01";"Tak";"2010/06/30";"2010/07/06"
"POIS.07.01.00-00-005/09-00";"Modernizacja linii kolejowej E 30, etapII, odcinek Zabrze - Katowice - Kraków - PRACE PRZYGOTOWAWCZE";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.01.00";"";"Śląskie";"";"";"283,650.00";"230,175.00";"230,175.00";"195,648.75";"PKP Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"16 Kolej";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.07.01.00-00-005/09-01";"Tak";"2010/06/30";"2010/07/06"
"POIS.07.02.00-00-001/08-01";"Budowa statku ratowniczego I kat. typu SAR–3000/III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.02.00";"";"Pomorskie";"";"";"20,000,000.00";"20,000,000.00";"20,000,000.00";"17,000,000.00";"Morska Służba Poszukiwania i Ratownictwa";"5862076216";"81-340";"Gdynia";"Pomorskie";"Powiat m. Gdynia";"30 Porty";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.07.02.00-00-001/08-06";"Nie";"2010/04/12";"2010/04/14"
"POIS.07.02.00-00-001/08-01";"Budowa statku ratowniczego I kat. typu SAR–3000/III";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.02.00";"";"Zachodniopomorskie";"";"";"20,000,000.00";"20,000,000.00";"20,000,000.00";"17,000,000.00";"Morska Służba Poszukiwania i Ratownictwa";"5862076216";"81-340";"Gdynia";"Pomorskie";"Powiat m. Gdynia";"30 Porty";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.07.02.00-00-001/08-06";"Nie";"2010/04/12";"2010/04/14"
"POIS.08.01.00-00-002/09-01";"Na straży bezpiecznej drogi -  doposażenie jednostek Państwowej Straży Pożarnej w sprzęt do ratownictwa technicznego na drogach woj. lubuskiego, zachodniopomorskiego i pomorskiego";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Lubuskie";"";"";"3,005,485.00";"3,005,485.00";"3,005,485.00";"2,554,662.25";"Komenda Wojewódzka Państwowej Straży Pożarnej w Gorzowie Wielkopolskim";"5991024664";"66-400";"Gorzów Wielkopolski";"Lubuskie";"Powiat gorzowski / Powiat m. Gorzów Wielkopolski";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-002/09-05";"Tak";"2010/03/30";"2010/04/12"
"POIS.08.01.00-00-002/09-01";"Na straży bezpiecznej drogi -  doposażenie jednostek Państwowej Straży Pożarnej w sprzęt do ratownictwa technicznego na drogach woj. lubuskiego, zachodniopomorskiego i pomorskiego";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Pomorskie";"";"";"3,005,485.00";"3,005,485.00";"3,005,485.00";"2,554,662.25";"Komenda Wojewódzka Państwowej Straży Pożarnej w Gorzowie Wielkopolskim";"5991024664";"66-400";"Gorzów Wielkopolski";"Lubuskie";"Powiat gorzowski / Powiat m. Gorzów Wielkopolski";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-002/09-05";"Tak";"2010/03/30";"2010/04/12"
"POIS.08.01.00-00-002/09-01";"Na straży bezpiecznej drogi -  doposażenie jednostek Państwowej Straży Pożarnej w sprzęt do ratownictwa technicznego na drogach woj. lubuskiego, zachodniopomorskiego i pomorskiego";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Zachodniopomorskie";"";"";"3,005,485.00";"3,005,485.00";"3,005,485.00";"2,554,662.25";"Komenda Wojewódzka Państwowej Straży Pożarnej w Gorzowie Wielkopolskim";"5991024664";"66-400";"Gorzów Wielkopolski";"Lubuskie";"Powiat gorzowski / Powiat m. Gorzów Wielkopolski";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-002/09-05";"Tak";"2010/03/30";"2010/04/12"
"POIS.08.01.00-00-005/09-01";"Bezpieczne Centrum – doposażenie jednostek organizacyjnych Państwowej Straży Pożarnej w ciężkie pojazdy i sprzęt specjalistyczny do ratownictwa technicznego na drogach";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Kujawsko-pomorskie";"";"";"5,299,800.00";"5,299,800.00";"5,299,800.00";"4,504,830.00";"Komenda Wojewódzka Państwowej Straży Pożarnej w Toruniu";"9561044672";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-005/09-01";"Nie";"2010/12/21";"2010/12/21"
"POIS.08.01.00-00-005/09-01";"Bezpieczne Centrum – doposażenie jednostek organizacyjnych Państwowej Straży Pożarnej w ciężkie pojazdy i sprzęt specjalistyczny do ratownictwa technicznego na drogach";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Łódzkie";"";"";"5,299,800.00";"5,299,800.00";"5,299,800.00";"4,504,830.00";"Komenda Wojewódzka Państwowej Straży Pożarnej w Toruniu";"9561044672";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-005/09-01";"Nie";"2010/12/21";"2010/12/21"
"POIS.08.01.00-00-005/09-01";"Bezpieczne Centrum – doposażenie jednostek organizacyjnych Państwowej Straży Pożarnej w ciężkie pojazdy i sprzęt specjalistyczny do ratownictwa technicznego na drogach";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Mazowieckie";"";"";"5,299,800.00";"5,299,800.00";"5,299,800.00";"4,504,830.00";"Komenda Wojewódzka Państwowej Straży Pożarnej w Toruniu";"9561044672";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-005/09-01";"Nie";"2010/12/21";"2010/12/21"
"POIS.08.01.00-00-005/09-01";"Bezpieczne Centrum – doposażenie jednostek organizacyjnych Państwowej Straży Pożarnej w ciężkie pojazdy i sprzęt specjalistyczny do ratownictwa technicznego na drogach";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Świętokrzyskie";"";"";"5,299,800.00";"5,299,800.00";"5,299,800.00";"4,504,830.00";"Komenda Wojewódzka Państwowej Straży Pożarnej w Toruniu";"9561044672";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-005/09-01";"Nie";"2010/12/21";"2010/12/21"
"POIS.08.01.00-00-005/09-01";"Bezpieczne Centrum – doposażenie jednostek organizacyjnych Państwowej Straży Pożarnej w ciężkie pojazdy i sprzęt specjalistyczny do ratownictwa technicznego na drogach";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"Wielkopolskie";"";"";"5,299,800.00";"5,299,800.00";"5,299,800.00";"4,504,830.00";"Komenda Wojewódzka Państwowej Straży Pożarnej w Toruniu";"9561044672";"87-100";"Toruń";"Kujawsko-pomorskie";"Powiat m. Toruń / Powiat toruński";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-005/09-01";"Nie";"2010/12/21";"2010/12/21"
"POIS.12.01.00-00-003/08-02";"Poprawa skuteczności pomocy udzielanej przez Dział Ratownictwa Medycznego Szpitala Powiatowego w Kętrzynie poprzez doposażenie w wysokiej jakości specjalistyczny środek transportu sanitarnego.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Warmińsko-mazurskie";"";"";"415,000.00";"415,000.00";"352,750.00";"352,750.00";"Szpital Powiatowy w Kętrzynie";"7421836030";"11-400";"Kętrzyn";"Warmińsko-mazurskie";"Powiat kętrzyński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-003/08-02";"Tak";"2010/03/01";"2010/03/09"
"POIS.12.01.00-00-028/08-02";"Zakup specjalistycznych środków transportu sanitarnego wraz z wyposażeniem na potrzeby Wojewódzkiej Stacji Pogotowia Ratunkowego w Szczecinie";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Zachodniopomorskie";"";"";"4,582,518.20";"4,562,518.20";"3,878,140.47";"3,878,140.47";"Wojewódzka Stacja Pogotowia Ratunkowego w Szczecinie";"8522184546";"70-526";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-028/08-03";"Tak";"2010/02/25";"2010/03/10"
"POIS.12.01.00-00-061/10-00";"Remont i doposażenie centrum urazowego Szpitala Uniwersyteckiego Nr 1 im. Dr A. Jurasza w Bydgoszczy";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Kujawsko-pomorskie";"";"";"11,183,549.00";"11,183,549.00";"9,506,016.65";"9,506,016.65";"Szpital Uniwersytecki im. dr. Antoniego Jurasza w Bydgoszczy";"5542231069";"85-094";"Bydgoszcz";"Kujawsko-pomorskie";"Powiat m. Bydgoszcz";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-061/10-02";"Nie";"2010/10/04";"2010/10/05"
"POIS.12.01.00-00-062/10-00";"Utworzenie Centrum Urazów Wielonarządowych w Uniwersyteckim Szpitalu Klinicznym w Białymstoku";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podlaskie";"";"";"11,243,000.00";"11,243,000.00";"11,243,000.00";"9,556,550.00";"Uniwersytecki Szpital Kliniczny w Białymstoku";"5422534985";"15-276";"Białystok";"Podlaskie";"Powiat m. Białystok";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-062/10-03";"Nie";"2010/11/12";"2010/11/15"
"POIS.12.01.00-00-084/08-02";"Poprawa skuteczności ratownictwa przedszpitalnego poprzez wymianę wyeksploatowanych ambulansów w Wojewódzkim Pogotowiu Ratunkowym SP ZOZ w Lublinie.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Lubelskie";"";"";"1,600,000.00";"1,600,000.00";"1,360,000.00";"1,360,000.00";"Wojewódzkie Pogotowie Ratunkowe Samodzielny Publiczny Zakład Opieki Zdrowotnej w Lublinie";"7122413474";"20-043";"Lublin";"Lubelskie";"Powiat m. Lublin";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-084/08-05";"Tak";"2010/03/04";"2010/03/05"
"POIS.12.01.00-00-165/08-02";"Zakup specjalistycznych ambulansów dla Szpitalnego Oddziału Ratunkowego w Nysie.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Opolskie";"";"";"700,000.00";"700,000.00";"595,000.00";"595,000.00";"Zespół Opieki Zdrowotnej w Nysie ";"7531967997";"48-300";"Nysa";"Opolskie";"Powiat nyski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-165/08-02-K01";"Tak";"2010/03/01";"2010/03/10"
"POIS.12.01.00-00-175/08-01";"Poprawa skuteczności udzielania pomocy Zespołów Ratownictwa Medycznego poprzez zakup ambulansu wraz z wyposażeniem dla SP ZOZ Szpital Powiatowy w Opocznie.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Łódzkie";"";"";"450,481.66";"405,882.76";"345,000.34";"345,000.34";"Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital Powiatowy im. Edmunda Biernackiego w Opocznie";"7681534113";"26-300";"Opoczno";"Łódzkie";"Powiat opoczyński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-175/08-02";"Tak";"2010/03/01";"2010/03/04"
"POIS.12.01.00-00-223/08-00";"Zakup wyrobów medycznych oraz wymiana dźwigów szpitalnych w celu poprawy jakości funkcjonowania Szpitalnego Oddziału Ratunkowego WSS Nr 3 w Rybniku";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"";"";"1,586,048.00";"1,581,168.00";"1,343,992.80";"1,343,992.80";"Samodzielny Publiczny Zakład Opieki Zdrowotnej Wojewódzki Szpital Specjalistyczny nr 3 w Rybniku";"6422585351";"44-200";"Rybnik";"Śląskie";"Powiat m. Rybnik / Powiat rybnicki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-223/08-03";"Nie";"2010/09/06";"2010/09/06"
